n_T,dT,N_obs,Ea_true,Psi,cond,D,coverage,cov_t,cov_z,cov_znodf,rmse_Ea,bias_Ea,reported_halfwidth,true_sd,R2,n_ok,relerr_Ea,SE_ratio
6,4.533984722126612,360.0,53.64817752372836,3.188041943747397,218340.89239178947,1489.6751292385738,0.9325,0.9325,0.87,0.81,2.1683470272449883,-0.12421434751631859,5.207889224392473,2.1647862773108275,0.9950070880042514,400,0.0404179065782046,1.2274127782611761
4,8.035844092906432,364.0,19.99340229209364,2.27684297871322,53123.146290342724,524.7772207538655,0.955,0.955,0.8325,0.73,2.219640418398581,-0.1391030808035669,8.216983296809646,2.21527739118594,0.9834386584473886,400,0.11101864434930789,1.8924665748045502
4,2.1515717787651703,295.0,39.52667300521968,7.422933548236097,823412.2016815563,6735.7230446625035,0.955,0.955,0.82,0.715,1.2737546770164156,0.1338517211737664,4.838085009870397,1.266702290974487,0.9983723111273831,400,0.032225193272608865,1.9486904988721996
6,54.772947522768106,315.0,23.206815062094016,303.9027042221382,2227.1313162115607,14341.925986213042,0.9525,0.9525,0.89,0.7975,0.1686298527376758,-0.01920110995495221,0.4163904410531929,0.1675331149678417,0.9998318572598492,400,0.007266393612672667,1.268072300923544
4,2.14330571761848,216.0,28.342711730646975,1.2753541919187388,1835288.3827495119,1727.7582355506515,0.92,0.92,0.7225,0.58,2.2374994438250293,-0.011515981545313761,5.754397546821819,2.237469808351917,0.995774614861305,400,0.07894443781840468,1.3121594332877125
5,2.327751813914432,413.0,40.25182404481726,0.09904468002386034,947622.3532621843,96.41593153960443,0.96,0.96,0.85,0.7525,10.220048900771125,0.07625014097377808,29.96678185769509,10.21976445179411,0.8565992524808642,400,0.2539027520688727,1.496039804959234
5,31.898374667575414,216.0,69.74293774311587,156.59764923584814,4762.598317191307,10807.051360403371,0.9375,0.9375,0.725,0.5875,0.3385134051294788,0.04554136052854527,0.5700939747770396,0.3354359997578729,0.999980422203545,400,0.004853730228232212,0.8671230072364992
4,32.25335808430165,195.0,58.10757591475423,41.000183129718934,4524.845068851594,2757.95803246658,0.925,0.925,0.735,0.5975,0.5418199595630334,0.06817039832298395,1.385513551645706,0.5375143396909267,0.9999379847025998,400,0.009324428889580622,1.3151177875802544
6,17.301616975327068,616.0,23.715712117934245,1156.46289210722,22001.921820591575,171538.6589468148,0.9575,0.9575,0.875,0.8275,0.11048905294595383,0.0009458755424727717,0.2726617370550853,0.11048500414242622,0.9999316040886383,400,0.004658896700909101,1.2591132365006112
6,25.957941671498162,294.0,26.679040797108016,82.06761180878826,8436.575992189248,7537.978716657186,0.945,0.945,0.8775,0.8,0.30544727971880814,-0.013630489738158547,0.6980993405720027,0.30514299998053,0.9996469633307951,400,0.011448960329635178,1.1672335035299037
5,9.159573454730292,420.0,66.12121467260434,41.83532493926961,70246.03843436981,11088.02164443053,0.905,0.905,0.755,0.6725,0.53477875169207,0.013320917535011745,1.0931158727773296,0.5346128191666882,0.999918547323593,400,0.008087854319373871,1.0432076448480054
4,44.32511861314602,336.0,44.51180532557666,715.0096422967717,2409.2373584050606,35095.5209180074,0.9,0.9,0.765,0.6325,0.13586432522746097,0.0005886811642365508,0.3906873966027633,0.13586304988480188,0.9999916900073952,400,0.0030523211591553397,1.4671413939123028
5,50.81457999309896,294.0,54.733059089346355,209.55382632911997,2878.788855146038,11243.47352391002,0.93,0.93,0.765,0.6,0.30843555127465916,0.022837596677063594,0.4684369814857487,0.3075889033566046,0.9999781097351501,400,0.005635269732889739,0.7770061186655507
5,8.330407091332834,224.0,53.13392351796763,1.4750527600003382,105976.64994700183,480.18948734160733,0.965,0.965,0.8325,0.725,2.665229453885851,0.08413307541436378,6.326818168568257,2.6639012120350847,0.9958379543940188,400,0.05016059943295142,1.2117448044873813
4,46.12259652179702,306.0,63.04065962529748,0.6849134221560593,1552.9946707326224,26.991104696934517,0.955,0.955,0.4825,0.1625,12.88481758410691,6.08928654983634,4.970005528390388,11.355135996089738,0.9992840639884699,400,0.2043890032352451,0.22331014857020012
3,5.925012089517276,200.0,32.49947235137233,1.017713997028093,121302.44112043774,354.45451930232633,0.9275,0.9275,0.6225,0.455,2.8032016019075146,0.011221400850146104,18.557524123362505,2.803179141813776,0.997934365984462,400,0.08625375734105252,3.3776380579835843
4,18.82642631299596,216.0,48.52334689966937,205.53204000839114,12288.016090013316,22783.4988126238,0.935,0.935,0.745,0.63,0.29182662932468695,0.013171990545447319,0.8752395981896621,0.29152920993972264,0.9999652217318185,400,0.006014148816405642,1.5317532520848214
6,31.53698721856473,288.0,38.82726275961298,62.5012037371897,6307.838307257458,4963.9643954514095,0.975,0.975,0.9,0.8325,0.44368579733345864,0.001992152717816822,1.111005021937884,0.4436813249202357,0.9995770105186497,400,0.011427171677807999,1.2775820506057791
4,19.57004624098785,260.0,62.34943263543808,142.43194074913245,9756.575299750759,14068.768787280214,0.9575,0.9575,0.85,0.7425,0.28553484467152257,0.006295682896261283,1.2408038861642576,0.28546543030367133,0.9999576309890736,400,0.004579590103747483,2.21765278742587
5,20.97325643657869,336.0,63.14759313962139,52.60460597889433,20105.77389534937,7459.061176949949,0.915,0.915,0.76,0.6525,0.44517117232846787,-0.005094548723703571,0.8471320518008341,0.44514202030992783,0.9999468811707162,400,0.007049693427652577,0.9709490697142127
4,37.44123749997038,330.0,55.512849107055295,77.31057455941566,2928.8886672123695,4183.987059941518,0.9325,0.9325,0.77,0.635,0.4595535403945152,0.03922331680229856,1.3839682889498355,0.4578766077319957,0.9999326469353451,400,0.008278327410439273,1.5421322206651429
3,9.740965398185155,203.0,26.93197709812129,0.8274602085381692,44488.22215712995,174.52982117062362,0.93,0.93,0.66,0.495,2.954699706410874,0.1136855060729549,24.1554628708138,2.9525118053571675,0.9951266701519941,400,0.10970972148260837,4.174146138231727
4,35.77168925076003,318.0,69.94679445641508,24.76865861194098,3796.9147199812437,1526.2227001221427,0.8775,0.8775,0.665,0.5175,0.7962527973258028,0.03171462856136184,1.7498589963630908,0.7956209522029828,0.9999332032194765,400,0.011383692469595016,1.1221237949478924
4,3.118806624360161,287.0,59.69581902223843,0.6580247008907877,473094.27189132065,452.6015545729163,0.9425,0.9425,0.7875,0.6925,3.849110337108698,-0.04806188352190302,12.884366175290623,3.8488102632617993,0.9950437965884649,400,0.06447872564868894,1.7079709734280102
6,3.5930211196582,252.0,24.807772855337543,0.3669126489272406,467574.4634967892,250.89272931614687,0.95,0.95,0.88,0.82,3.963241421524619,-0.13988452735015516,10.471110562585212,3.9607720060988747,0.9150756306738642,400,0.15975805021416517,1.3488287990400416
4,30.705818582958145,287.0,32.85942596733677,15.33118584167921,5700.412589970143,1157.5210388565895,0.9575,0.9575,0.845,0.705,0.6936414579683144,-0.008653611254127442,2.621363870385924,0.6935874762599678,0.9993264299548994,400,0.02110936017743628,1.9282795492892908
6,26.10555730536231,414.0,48.36342801175026,1197.1766919015288,7711.546952248854,105130.56694131767,0.9275,0.9275,0.8,0.715,0.12186068625722395,-0.0017797331082648072,0.2167564922925329,0.12184768937138246,0.9999895388523703,400,0.0025196866985445483,0.9076088981134224
3,13.461052824321191,322.0,33.09050271313864,12.779007920993044,18009.33684761207,1714.928429304619,0.955,0.955,0.7275,0.5775,1.0134807212280426,-0.02718897491159612,9.399407924677353,1.0131159518752877,0.9995040996590843,400,0.03062754077850979,4.733531516529729
4,2.120994858345364,140.0,58.57295770454482,0.9650036450165916,1482837.346081868,1175.102395199978,0.9375,0.9375,0.775,0.66,2.4415138484835768,-0.2655776805638101,7.815834797346163,2.42702665167143,0.9980896408467467,400,0.041683294546932766,1.6430272045946952
4,5.628696134427567,236.0,42.55532903543532,0.5636229661459674,110217.24637465428,187.11709199439304,0.9625,0.9625,0.83,0.7325,4.557016739053757,-0.0007780100782289168,18.291724070488563,4.557016672639728,0.9809110546142387,400,0.1070845142628126,2.0479434137017316
6,8.89081466166698,276.0,31.081697586230856,26.45815167052684,124558.09514306227,9337.8196275076,0.9275,0.9275,0.825,0.765,0.5943417641757681,0.03425846868761012,1.1843031154597752,0.59335359606793,0.9992489180766686,400,0.0191219209480714,1.0183409815024844
4,2.7768970864425477,215.0,33.270082973384866,0.07170976528894679,493469.38126365445,50.37422833783419,0.9625,0.9625,0.7975,0.705,10.530125543366895,0.20279158800139122,40.08089019602559,10.528172658676521,0.8493753156413995,400,0.31650433669764816,1.9423535723105354
6,46.99193574920997,444.0,53.51885945401951,219.33368176147388,2881.0039147708762,11772.731874267605,0.9175,0.9175,0.7875,0.6775,0.2819599895107356,0.03798503502202406,0.5096020821886651,0.2793896433285774,0.9999529371597752,400,0.005268422989338557,0.9306037949136872
4,6.859022766560473,350.0,36.93087248358467,44.501883386988816,96896.38872326468,13852.628487946324,0.9575,0.9575,0.8325,0.7325,0.46263713320487976,0.032876729648116235,1.7904002637146714,0.46146748278472915,0.9997491718015712,400,0.012527110845012297,1.979488385164356
6,4.081889383371619,483.0,42.444625899988786,0.4036415949571941,356300.3519355497,240.93730001037017,0.9575,0.9575,0.89,0.8225,4.953556271651697,-0.1008182297660754,12.310093720577175,4.952530203942899,0.9582933231490762,400,0.11670632421931669,1.2681719854063065
4,14.890895843331977,180.0,20.222639405333258,193.74154272857996,14300.533033320784,23168.55063964525,0.965,0.965,0.865,0.77,0.21964460118703158,0.0022361626975458205,0.9862326877335843,0.21963321790430576,0.999737392967303,400,0.010861322144185856,2.291001095018569
5,9.394867309467047,188.0,43.399165887078574,51.81950525177375,65601.63092946596,13272.434186737622,0.9325,0.9325,0.8025,0.7175,0.3590464894010973,0.018561685049510165,0.9102293274351345,0.35856637516556833,0.9998707449582664,400,0.008273119587950371,1.2951652755078107
3,2.594421156777996,155.0,24.031157337461913,4.126109387514992,546240.0264354947,3049.5271034960124,0.96,0.96,0.6775,0.51,1.4559691933439083,0.06180016901003135,11.420534117277306,1.454657014927176,0.998620069035485,400,0.06058672800890091,4.005619923643344
6,5.627240374591583,270.0,48.317343643067325,2.3652190800865807,147349.29002609148,907.9154312516508,0.975,0.975,0.92,0.8725,1.574423340327048,0.07727132599551406,4.810406076500282,1.5725259923910557,0.994913897709182,400,0.0325850558333198,1.5607302050436493
5,19.707875256682918,264.0,35.44878414359041,12.051380180735627,15002.663760414358,1476.1176569599065,0.955,0.955,0.8775,0.7775,0.9473249145895672,0.01728388015419144,3.0027413066797046,0.9471672298432554,0.9978746515376768,400,0.026723763239728932,1.6174660846411255
4,2.182029414285802,200.0,20.836723982182143,1.5264994608908147,1324984.8108573644,1757.1227637392929,0.93,0.93,0.7825,0.635,2.511435810381901,-0.22577186351834422,8.156065733019473,2.501267057975227,0.9837105195250946,400,0.12052930261635537,1.6636600293370052
3,41.25401678143334,238.0,23.693572182195414,2342.8913809813703,2789.3535616960803,123738.24095249678,0.965,0.965,0.6825,0.51,0.06226022740485989,0.009877777305887746,0.475909969237179,0.061471663650824966,0.9999974962378881,400,0.002627726495865637,3.9499696994327316
4,20.905085932377855,238.0,61.82950671779472,18.72446976198657,6470.098120696945,1506.1386788026655,0.94,0.94,0.79,0.7,0.6208342556816168,-0.0036995625939069575,2.1542451063748613,0.620823232703449,0.9998683209547248,400,0.010041067584693163,1.7703987032241701
5,6.35722376681987,350.0,25.832908662030825,20.68679486170213,97800.32544536052,6469.390371401737,0.9375,0.9375,0.81,0.71,0.6118075613167892,-0.06355188525925305,1.4752585911238834,0.6084978635660041,0.9990389228131571,400,0.023683262667824282,1.236952501762397
6,3.1867325258342802,325.0,30.721176508622868,2.094666428346104,827514.5701254014,1905.47255027118,0.945,0.945,0.8675,0.7725,2.2271759345614845,0.09644974054367736,4.910777191045072,2.2250865356293175,0.9869296212310785,400,0.07249644016518564,1.1260229778663886
6,10.140401969887636,252.0,15.82694393035813,3.613152075318093,50015.89022722145,808.0537363233165,0.95,0.95,0.87,0.81,1.514633822915802,0.032910469007228486,3.8313845405366496,1.5142762358797885,0.971213256197144,400,0.09569970232917412,1.2909058364442478
3,8.662679696349562,124.0,56.27740992951917,10.238196382192436,35706.04596933541,1934.6140412889672,0.9425,0.9425,0.74,0.59,0.9572745017150129,0.0514021936501689,9.147013614562379,0.9558934491467533,0.999834165975701,400,0.017009924637858893,4.882179792177545
4,16.799445877019732,336.0,23.004312728937933,8.296966828886692,31385.82975924134,1469.8944874502595,0.9375,0.9375,0.7175,0.5725,1.0938690659862595,0.1108967396980653,2.7392356077490945,1.0882331765968134,0.9984566118067784,400,0.0475506083957137,1.2842552659510431
4,45.07046044541761,265.0,18.782415146587816,23.106112290981603,2591.7791483119895,1176.321068026942,0.94,0.94,0.755,0.615,0.7795175735283681,0.034906695974663365,2.1486773218857422,0.778735622670292,0.9985998813767301,400,0.04150252070591584,1.4077485449792628
4,5.901739181259924,294.0,49.17046090287819,2.2437930362982343,97518.43885793805,700.6903976840979,0.9475,0.9475,0.845,0.75,1.838988131446732,-0.04180094692599663,7.165334851293312,1.8385129938181108,0.9977671313111625,400,0.03740026222408436,1.9884456077748145
4,3.0788975761822464,100.0,26.020482314994762,0.5414324120546208,402176.24869792885,343.3621819348194,0.945,0.945,0.8025,0.7125,2.7146033979176245,0.290974849171167,9.212394362745737,2.6989637354243445,0.987204576029906,400,0.10432563720593628,1.741483645664298
3,12.732692470323265,195.0,56.28525238618521,149.80512071906168,20425.606065198575,21409.875150557546,0.9525,0.9525,0.735,0.61,0.26655000059257916,0.0005450451848598093,2.8444644790740727,0.26654944333397207,0.9999843194361033,400,0.00473569877174437,5.444608584173042
4,4.390694326022933,230.0,42.09040084231885,22.12671200853432,293110.11471036926,11979.323303776484,0.91,0.91,0.75,0.615,0.7052998997111829,0.005882618370450352,2.008209924275462,0.7052753670260379,0.999754859664848,400,0.016756787428882237,1.4527615000379206
4,3.548751849938924,300.0,21.508063520717283,1.3492795264071962,520185.5295324854,973.1528614537516,0.945,0.945,0.7975,0.68,3.0478669776392056,0.07125872753177549,10.214828687032313,3.0470338539527417,0.9765369943796285,400,0.14170810750597787,1.7104001921545537
3,54.01318885744248,336.0,52.03602867161076,103.01711680599036,1121.9975837377078,3450.6852837782526,0.94,0.94,0.6125,0.3725,0.5342326305268787,0.038950970165404664,2.890675325038902,0.5328107782720262,0.9999805694255954,400,0.010266591132430893,2.768026492055437
6,2.3781300285097826,427.0,48.38528364705048,0.6929102416976747,728828.3075201411,591.5474637273387,0.95,0.95,0.895,0.84,3.6916602426338656,-0.17527717404945606,9.981708496760564,3.687496882615736,0.9786478959088509,400,0.07629717063483425,1.381074636489468
4,2.4803144820769774,354.0,49.75319724214171,0.41136882259939994,783147.3485550316,364.0433604418283,0.95,0.95,0.83,0.745,5.232059015952614,-0.26330195615985835,20.318968816074193,5.225429515962628,0.9827968641279883,400,0.10516025714867991,1.9839174546052365
6,3.19243361601918,236.0,39.21217631709896,0.2744637767810203,549036.4985600268,203.36941683889245,0.93,0.93,0.8525,0.8,4.956728599152555,0.2838788652376704,11.20629357616295,4.948592850046186,0.9588614061100382,400,0.1264078932795962,1.1553782854612409
5,3.794810201933368,335.0,26.345988780329765,1.453134528402857,323644.00216729345,826.6841363309552,0.94,0.94,0.8475,0.745,2.6771869511795185,0.08310428641206262,6.797310111022686,2.6758967934406273,0.9806811240002675,400,0.10161649173624256,1.296019850716124
4,12.090720968546545,250.0,40.96578208809161,124.51395755887195,22804.454671507025,18803.031891153732,0.9725,0.9725,0.8375,0.7375,0.2646644040001746,-0.010050006300041811,1.0394537164224116,0.2644735225275618,0.9999303607116725,400,0.006460621291961376,2.005242429255566
3,6.656966031339311,185.0,36.496333129053546,3.438736498229799,74527.95760432292,938.7684989318556,0.9225,0.9225,0.6225,0.43,1.8579825429636294,0.08097851299624864,11.18805007737624,1.856217015973755,0.999414404253114,400,0.05090874571956792,3.0751731968114795
6,17.71904757765597,288.0,48.33972393203765,39.88739475974589,24379.501761101277,6227.992547854029,0.915,0.915,0.83,0.76,0.5419086741181979,0.016486263508484332,1.1504830833590765,0.5416578386768458,0.9997028813109345,400,0.011210421368563967,1.083675196897344
4,8.680589139285633,378.0,41.07744776163278,137.979786743671,88919.48951811907,41144.70470718897,0.935,0.935,0.7725,0.6525,0.2972047404319508,-0.009623589030565967,0.9229080674162697,0.2970488920521233,0.9999454321569285,400,0.007235228979088287,1.5851648518684274
6,6.454004678025973,265.0,24.4111959674673,0.520752291481184,93320.5819895653,159.0815848364236,0.9725,0.9725,0.935,0.9025,3.553267355207918,0.17466074296411263,11.51622753686618,3.5489720374290776,0.8994312992936412,400,0.14555892140406979,1.6555854011675624
5,17.912217819682247,426.0,56.97142033466079,82.90875098456866,18833.166328906063,11377.89819531905,0.9625,0.9625,0.865,0.7775,0.38645512898192613,-0.0047728973829801544,1.1068164771422655,0.3864256541263904,0.9998877536379633,400,0.0067833156820001385,1.4613478122535766
5,4.5577664295247695,504.0,28.93664507273622,4.207722735549366,255298.4728445365,2126.038981042979,0.9425,0.9425,0.8325,0.745,1.679920945782831,-0.08917529919833321,4.608856309579527,1.677552428418489,0.9927647865461654,400,0.058055138788899674,1.4017191123038193
3,37.96198556810987,140.0,25.717422030968354,27.286812324108627,2018.2325675782845,1225.8530412639745,0.97,0.97,0.7875,0.65,0.41573004248370043,0.0006770964526071132,5.136491855795274,0.41572949109233676,0.9997549439027265,400,0.016165307781747622,6.303760416933137
3,7.749070498377915,136.0,14.929374447422235,3.0688766699077568,55297.93408557625,721.6620852206885,0.92,0.92,0.62,0.4575,1.5527528140724398,0.09588901961220885,10.796283826064883,1.549789210675984,0.9967570320906627,400,0.1040065556357282,3.5542304957203155
4,5.34407945335845,144.0,40.706291538569275,3.0450588305989212,195863.54936126957,1347.6356705778246,0.9175,0.9175,0.7375,0.6575,1.4538443784808361,0.048856153781736286,4.542942204705924,1.4530232458835555,0.9986368703322837,400,0.03571547108641219,1.5951758941425467
5,21.17944234550374,232.0,50.33486156564442,143.581247897998,7512.298597501907,12444.69177061939,0.975,0.975,0.8975,0.8325,0.30062755996836193,0.019399060813800374,0.9575533135421441,0.300001010418421,0.9998931541307454,400,0.005972551639509275,1.6284865449909005
3,5.458242727087068,152.0,67.72093776324125,47.72967706206748,99899.53452269059,15085.865391936475,0.95,0.95,0.7175,0.5675,0.46110298851711756,-0.017910853737640373,4.392779524883451,0.4607549970839229,0.999974128155918,400,0.00680886892218145,4.864220806051646
5,19.90238351093692,168.0,47.54479284402464,47.887351676074715,13326.886754664994,5528.218162882228,0.8975,0.8975,0.735,0.6175,0.4732933086078811,0.023742367925361343,0.9258891588605244,0.47269742535610637,0.9998878515805047,400,0.00995468231737945,0.9993547725253356
6,23.829817193779512,350.0,58.69701598801972,9.061201959869544,8838.037182344355,851.8511664448587,0.94,0.94,0.835,0.7225,1.354588121465141,-0.018770506484671438,2.5967803662723483,1.3544580639136703,0.9989843953631639,400,0.023077631778447093,0.9781683001299131
3,16.716692911860587,232.0,47.36727733276234,1094.4500328360914,10991.704627058929,114743.59784867176,0.945,0.945,0.64,0.4475,0.13454874036579653,0.014867378844008919,0.8910056076795473,0.133724809142998,0.9999978170761625,400,0.0028405419931690633,3.3994791296323235
3,19.315970068091495,399.0,17.511186993320297,28.576687371137762,9934.55691782856,2848.302655830919,0.955,0.955,0.71,0.575,0.7612159904140385,-0.03837801135324271,6.520569725090924,0.7602479281830342,0.9991316588467278,400,0.0434702679324027,4.375968897755081
4,33.79090141043762,235.0,18.65416186886988,8.883471900449308,6354.760180658731,708.1615058395614,0.9475,0.9475,0.8,0.6475,0.9576020903320994,-0.009976123474627983,3.183049316481039,0.9575501242069917,0.9969116867047337,400,0.05133450095820968,1.6959997312428887
4,24.67362268021081,140.0,28.486460675234138,16.802166529168247,8851.917851614788,1580.8256433627935,0.955,0.955,0.815,0.67,0.775856105663316,0.017259317668341573,2.481381357339104,0.77566411071331,0.9991545488960367,400,0.027235960076213962,1.632163818224547
5,3.7811060993848926,378.0,59.38679297944831,4.804531950752238,366477.2517819477,2908.537026376527,0.9525,0.9525,0.8875,0.78,1.510730775897972,0.20740762243338934,4.379198199471951,1.496425593005485,0.998373126097748,400,0.025438834126314636,1.493081116824206
6,2.00069607202151,294.0,65.60937744167109,0.07278102372114363,1458110.3024062924,87.88471510902887,0.945,0.945,0.8875,0.8175,9.184568085004816,-0.5109904339023772,23.550584654896213,9.17034239734533,0.9348640792641738,400,0.13998864862222177,1.3102678062753363
4,54.655565028090294,175.0,39.5189940917133,6.866025693373422,1829.7008665692902,293.69426842179223,0.935,0.935,0.7075,0.5425,1.2410802027560954,0.12119652647395199,2.998816781738591,1.235148360175311,0.9993992145346617,400,0.03140465063143741,1.2387245220439462
4,19.35086295060148,180.0,17.84935576861716,51.624611020222645,15551.148874760764,6437.808172519079,0.955,0.955,0.835,0.7225,0.3824047359108371,0.004655302469281404,1.2805385445690112,0.382376398599543,0.9994467461724901,400,0.02142400772711267,1.7086200783309209
4,15.234392647767585,399.0,50.80904680062153,13.423627669895971,19664.102915074145,1882.3785567828352,0.95,0.95,0.7925,0.635,1.0695150093647896,0.02791656755212811,3.2521830358634416,1.0691506070300263,0.9995509895263177,400,0.021049696396817794,1.5519582070137676
6,2.000635189036654,518.0,35.983129267737716,4.655110613161365,1159214.3579255415,5012.009445826245,0.965,0.965,0.8925,0.8575,1.4911485032596128,0.0948477817770028,4.298404089543547,1.4881289450398327,0.992774249689385,400,0.04144021194389474,1.4737051639922938
4,16.67588802997983,266.0,54.82271991038885,36.51751164882268,14781.31946950812,4439.742458880365,0.9425,0.9425,0.755,0.625,0.45395679335284167,-0.01923796482117046,1.3032650016882266,0.453548973034593,0.9999387690679927,400,0.00828045004142192,1.4660624603808863
6,22.295471554687765,385.0,40.65913316288926,71.88257314734125,14555.935859921812,8672.487480341651,0.815,0.815,0.6275,0.525,0.5331626700628382,0.04173199331669876,0.6777693392667377,0.5315269263944679,0.9998556401978819,400,0.013112986642555155,0.6505798034448459
6,2.7993413267881273,534.0,62.436989093859864,47.66285297960585,506280.1737033096,33913.72504350849,0.965,0.965,0.925,0.8925,0.4893633154581809,-0.008271750805717258,1.4930683200956487,0.48929340140127703,0.9997015208633805,400,0.007837714831548557,1.5568768123330354
3,9.726425941773577,180.0,19.096928257359252,243.98628223687902,30504.963371080787,42613.83926129404,0.9075,0.9075,0.7325,0.5775,0.19864432579273872,-0.009884600198925871,2.073057760437682,0.19839824305814585,0.9999265037699431,400,0.0104018993586672,5.33110835324066
5,16.867157356892882,448.0,38.78111210164556,400.3103660764545,11385.610631081512,42714.467848209475,0.9475,0.9475,0.865,0.785,0.15951023964391514,0.0033780223894465423,0.44278919241940984,0.15947446665844547,0.9999614490177209,400,0.0041130909094571014,1.4166083010583637
3,14.15907425597373,144.0,56.88449796307729,0.8702693888245081,30840.168991313654,152.831220835829,0.9225,0.9225,0.59,0.425,2.646682796967923,-0.0904472064251101,15.784241019798605,2.6451368831529005,0.999526823014264,400,0.04652731221581383,3.044524555634987
5,29.006266105582487,238.0,28.847422588543857,978.6317000730962,5519.665714997865,72706.90663745512,0.925,0.925,0.8475,0.74,0.07933910104129967,0.005684893436301559,0.20277911295446302,0.07913516879781993,0.9999854198391795,400,0.0027503012027427194,1.3073672890436292
4,2.0682590210033993,252.0,43.593946695794955,0.031325225742244334,1317034.3009208755,35.949491548941644,0.9025,0.9025,0.6825,0.57,14.914729774280339,0.37364815719215805,34.30452125091564,14.910048668412568,0.931750684831636,400,0.34212845830081734,1.1738598008570196
5,2.857836737406597,296.0,22.79212509906338,2.993229786281598,692965.0257711081,2491.699794615973,0.97,0.97,0.9,0.845,1.9152451040191074,-0.02440744162484739,6.780755932349916,1.9150895763025007,0.9747605151751773,400,0.08403100174708204,1.8064791308191488
6,3.192774378723083,480.0,33.79835036140817,19.23695315080766,414167.52489088767,12380.104444827508,0.9625,0.9625,0.8975,0.8425,0.8042295351643425,-0.02443980925116611,2.103731449388394,0.8038580975236992,0.9979827197466445,400,0.023794934562328007,1.3352261741759612
5,7.8306549166121435,280.0,48.690264907436216,10.496122877680865,87014.78724414585,3096.1745582623726,0.975,0.975,0.9125,0.855,0.7758684519591332,-0.019174597371562428,2.6309421544371214,0.7756314779333678,0.9991222011510159,400,0.01593477573872552,1.730612364147165
4,10.293873033860752,100.0,58.30916466992523,1.347980356592544,63120.28446859265,338.6632230547921,0.9225,0.9225,0.71,0.57,2.142173756359165,0.06087852769044204,5.680056132057882,2.1413085268826113,0.9989603762022388,400,0.03673820004943508,1.3533723823990462
4,42.998242018058235,222.0,49.51482334968925,5.64657348776765,3149.0374496017103,316.8647274853475,0.935,0.935,0.7025,0.55,1.494973928925297,0.14488017502317735,3.335811418447988,1.4879370897492918,0.9995196173501981,400,0.030192452033350116,1.1438283331829173
5,27.651906321263777,252.0,61.099536927244436,427.9337670585869,4829.143015147078,29737.988585087172,0.9475,0.9475,0.8475,0.7625,0.14979787873858239,0.006485575560998207,0.3924129563064569,0.14965741473185218,0.9999877889750244,400,0.0024517023576947463,1.337793335210398
5,35.79529671764627,427.0,19.305137942392204,1026.4956948876873,3240.945326848331,58437.682520187496,0.945,0.945,0.8625,0.7925,0.10493810757700872,0.0035142982782317045,0.28974733357227767,0.10487924546570437,0.9999329622313514,400,0.005435760567479544,1.4095283730763926
3,4.0268516821691165,148.0,31.682407257792292,0.17327445654899434,453431.82540788077,116.67842146567641,0.9775,0.9775,0.6525,0.435,7.853833324864518,-0.23539524297162825,50.75167719460861,7.850304896902973,0.983824276756776,400,0.2478925689250733,3.29843403465864
3,2.695872612058187,144.0,27.50066274154394,0.3945821484378089,665641.20708753,321.9270966775346,0.94,0.94,0.7125,0.5225,3.964439054190433,0.20834619370756813,31.51984851709156,3.9589605805006327,0.9912314782033733,400,0.1441579459902086,4.0620650392607445
6,10.514842102768826,325.0,35.972165939273545,81.69677563488588,28331.407706734986,13751.149172381474,0.9775,0.9775,0.8975,0.8375,0.34821274489804577,0.003308286084575016,0.8767332743264131,0.34819702892559856,0.9996917103096316,400,0.009680060563655843,1.284654542988868
3,6.720668230667156,108.0,54.22983834502249,0.38925908590805874,76046.74667770596,107.34432222028616,0.97,0.97,0.725,0.61,3.6180692587315963,0.017329790230350337,36.315818260525816,3.6180277554697087,0.9972173302058862,400,0.06671731594906519,5.121154384827117
6,14.77977414718566,360.0,25.821147761626804,334.4063224427002,22567.57494071686,50236.216852796824,0.945,0.945,0.885,0.815,0.17660219480767875,0.0063703454735724386,0.4280749250329916,0.1764872627399401,0.9998570611042807,400,0.006839440153397438,1.2375146546312084
6,10.22739541832494,340.0,38.426495954626816,264.77671867002243,26440.712384369606,43054.284051025366,0.9675,0.9675,0.8925,0.8175,0.2053338847705465,-0.00774473660260826,0.4917655771946212,0.20518777568344634,0.9999151822023573,400,0.005343549539697827,1.22278631782729
4,8.22931298107391,265.0,15.514092918829318,100.34627191646344,57848.42523233931,24134.983853495043,0.9525,0.9525,0.7825,0.7025,0.3023334982051307,-0.0016946072224822517,1.0981584863479497,0.3023287489527143,0.9994605767059785,400,0.019487668392019954,1.8532307759520792
6,30.07254210079939,476.0,31.94686038547624,1109.6805188520868,6830.53012221687,91711.78942710558,0.975,0.975,0.9375,0.89,0.08932815276729311,0.008325779575535873,0.27677455040217624,0.08893930667188972,0.9999614056134829,400,0.0027961480937232787,1.587728874795291
5,6.014375444892517,399.0,48.0184769329172,0.5146315652539185,118400.93791723538,177.08182606118348,0.965,0.965,0.8475,0.75,4.7986962190239355,-0.4359767478818988,12.313788802700898,4.77885024642758,0.9805722142408926,400,0.09993436954961758,1.3146562423036718
5,10.440908821487957,228.0,29.238336198111455,178.92406566055254,38242.38498604952,34989.7824797136,0.9575,0.9575,0.855,0.79,0.24315942565140947,-0.00876913492025932,0.6959597742612381,0.24300125216935323,0.9998308997652245,400,0.008316459048963103,1.4612332829987187
